"trial_ref","year","location","host_genotype","trial_design","plot_length.m.","plot_width.m.","plant_density","row_spacing","replicates","planting_date","emergence_date","flowering_date","pod_fill_date","mid_late_pod_fill","first_sign_disease","trade_name","fungicide_ai","dose_ai.ha","n_treatment","fungicide_application_1","fungicide_application_2","fungicide_application_3","fungicide_application_4","fungicide_application_5","fungicide_application_6","fungicide_application_7","total_fungicide","harvest_date","final_assessment","PM_final_severity","rating_scale","disease_error","D_error_type","grain_yield.t.ha.","raw_graded","Y_Msquare","yield_error","Y_error_type","yield_gain","prop_YG","raw_data_avail","comments","days_harvest.planting","AUDPC_m","AUDPC_sd","AUDPS_m","AUDPS_sd","Inc_Ms"
"mung0910/02",2010,"Kingaroy","Crystal","RB",9.6,0.9,NA,0.25,3,"2010-01-29",NA,NA,NA,NA,"2010-03-26","Kendon","sulphur",2400,4,"2010-03-26",NA,NA,NA,NA,NA,NA,1,"2010-05-19","2010-04-29",3.333,"1-9",17.9,"cv%",1.374,NA,NA,103.217,"cv%",-0.02,-0.014347202,"No","GenStat analysis file available",110,NA,NA,NA,NA,NA
"mung0910/02",2010,"Kingaroy","Crystal","RB",9.6,0.9,NA,0.25,3,"2010-01-29",NA,NA,NA,NA,"2010-03-26","carbendazim","carbendazim",250,5,"2010-03-26",NA,NA,NA,NA,NA,NA,1,"2010-05-19","2010-04-29",2,"1-9",17.9,"cv%",1.378,NA,NA,103.217,"cv%",-0.016,-0.011477762,"No","GenStat analysis file available",110,NA,NA,NA,NA,NA
"mung0910/02",2010,"Kingaroy","Green Diamond","RB",9.6,0.9,NA,0.25,3,"2010-01-29",NA,NA,NA,NA,"2010-03-26","control","control",0,1,NA,NA,NA,NA,NA,NA,NA,0,"2010-05-19","2010-04-29",3.667,"1-9",17.9,"cv%",1.373,NA,NA,103.217,"cv%",NA,NA,"No","GenStat analysis file available",110,NA,NA,NA,NA,NA
"mung0910/02",2010,"Kingaroy","Green Diamond","RB",9.6,0.9,NA,0.25,3,"2010-01-29",NA,NA,NA,NA,"2010-03-26","Kendon","sulphur",2400,2,"2010-03-12","2010-03-26","2010-04-09",NA,NA,NA,NA,3,"2010-05-19","2010-04-29",2,"1-9",17.9,"cv%",1.286,NA,NA,103.217,"cv%",-0.108,-0.077474892,"No","GenStat analysis file available",110,NA,NA,NA,NA,NA
"mung0910/02",2010,"Kingaroy","Green Diamond","RB",9.6,0.9,NA,0.25,3,"2010-01-29",NA,NA,NA,NA,"2010-03-26","Kendon","sulphur",2400,3,"2010-03-12",NA,NA,NA,NA,NA,NA,1,"2010-05-19","2010-04-29",3.333,"1-9",17.9,"cv%",1.177,NA,NA,103.217,"cv%",-0.217,-0.155667145,"No","GenStat analysis file available",110,NA,NA,NA,NA,NA
"mung0910/02",2010,"Kingaroy","Green Diamond","RB",9.6,0.9,NA,0.25,3,"2010-01-29",NA,NA,NA,NA,"2010-03-26","Kendon","sulphur",2400,4,"2010-03-26",NA,NA,NA,NA,NA,NA,1,"2010-05-19","2010-04-29",3.333,"1-9",17.9,"cv%",1.306,NA,NA,103.217,"cv%",-0.088,-0.06312769,"No","GenStat analysis file available",110,NA,NA,NA,NA,NA
"mung0910/02",2010,"Kingaroy","Green Diamond","RB",9.6,0.9,NA,0.25,3,"2010-01-29",NA,NA,NA,NA,"2010-03-26","carbendazim","carbendazim",250,5,"2010-03-26",NA,NA,NA,NA,NA,NA,1,"2010-05-19","2010-04-29",1.667,"1-9",17.9,"cv%",1.264,NA,NA,103.217,"cv%",-0.13,-0.093256815,"No","GenStat analysis file available",110,NA,NA,NA,NA,NA
"mung1112/01",2012,"Gatton","Crystal","RCB",11,4,NA,0.75,3,"2012-02-20",NA,"2012-04-02",NA,NA,"2012-04-02","control","control",0,1,NA,NA,NA,NA,NA,NA,NA,0,NA,"2012-05-17",7.5,"1-9",0.95,"lsd (P=0.05)",0.738,NA,NA,NA,NA,NA,NA,"no","final assessment date 87 DAS",-40959,NA,NA,NA,NA,NA
"mung1112/01",2012,"Gatton","Crystal","RCB",11,4,NA,0.75,3,"2012-02-20",NA,"2012-04-02",NA,NA,"2012-04-02","Folicur","tebuconazole",62.35,2,"2012-04-02",NA,NA,NA,NA,NA,NA,1,NA,"2012-05-17",4.3,"1-9",0.95,"lsd (P=0.05)",0.81,NA,NA,NA,NA,0.072,0.097560976,"no","final assessment date 87 DAS",-40959,NA,NA,NA,NA,NA
"mung1112/01",2012,"Gatton","Crystal","RCB",11,4,NA,0.75,3,"2012-02-20",NA,"2012-04-02",NA,NA,"2012-04-02","Folicur","tebuconazole",62.35,3,"2012-04-02","2012-04-16",NA,NA,NA,NA,NA,2,NA,"2012-05-17",3.3,"1-9",0.95,"lsd (P=0.05)",0.948,NA,NA,NA,NA,0.21,0.284552846,"no","final assessment date 87 DAS",-40959,NA,NA,NA,NA,NA
"mung1112/01",2012,"Gatton","Crystal","RCB",11,4,NA,0.75,3,"2012-02-20",NA,"2012-04-02",NA,NA,"2012-04-02","Barmac wettable","sulphur",3000,4,"2012-04-02",NA,NA,NA,NA,NA,NA,1,NA,"2012-05-17",6.7,"1-9",0.95,"lsd (P=0.05)",0.785,NA,NA,NA,NA,0.047,0.063685637,"no","final assessment date 87 DAS",-40959,NA,NA,NA,NA,NA
"mung1112/01",2012,"Gatton","Crystal","RCB",11,4,NA,0.75,3,"2012-02-20",NA,"2012-04-02",NA,NA,"2012-04-02","Barmac wettable","sulphur",3000,5,"2012-04-02","2012-04-16",NA,NA,NA,NA,NA,2,NA,"2012-05-17",4.3,"1-9",0.95,"lsd (P=0.05)",0.969,NA,NA,NA,NA,0.231,0.31300813,"no","final assessment date 87 DAS",-40959,NA,NA,NA,NA,NA
"mung1112/01",2012,"Gatton","Crystal","RCB",11,4,NA,0.75,3,"2012-02-20",NA,"2012-04-02",NA,NA,"2012-04-02","Amistar Xtra","200 g/L azoxystrobin + 80 g/L cyproconazole",40,6,"2012-04-02",NA,NA,NA,NA,NA,NA,1,NA,"2012-05-17",4,"1-9",0.95,"lsd (P=0.05)",0.923,NA,NA,NA,NA,0.185,0.250677507,"no","final assessment date 87 DAS",-40959,NA,NA,NA,NA,NA
"mung1112/01",2012,"Gatton","Crystal","RCB",11,4,NA,0.75,3,"2012-02-20",NA,"2012-04-02",NA,NA,"2012-04-02","Amistar Xtra","200 g/L azoxystrobin + 80 g/L cyproconazole",40,7,"2012-04-02","2012-04-16",NA,NA,NA,NA,NA,2,NA,"2012-05-17",2,"1-9",0.95,"lsd (P=0.05)",0.965,NA,NA,NA,NA,0.227,0.307588076,"no","final assessment date 87 DAS",-40959,NA,NA,NA,NA,NA
"mung1112/01",2012,"Gatton","Crystal","RCB",11,4,NA,0.75,3,"2012-02-20",NA,"2012-04-02",NA,NA,"2012-04-02","Amistar Xtra","200 g/L azoxystrobin + 80 g/L cyproconazole",80,8,"2012-04-02",NA,NA,NA,NA,NA,NA,1,NA,"2012-05-17",3,"1-9",0.95,"lsd (P=0.05)",0.742,NA,NA,NA,NA,0.004,0.005420054,"no","final assessment date 87 DAS",-40959,NA,NA,NA,NA,NA
"mung1112/01",2012,"Gatton","Crystal","RCB",11,4,NA,0.75,3,"2012-02-20",NA,"2012-04-02",NA,NA,"2012-04-02","Amistar Xtra","200 g/L azoxystrobin + 80 g/L cyproconazole",80,9,"2012-04-02","2012-04-16",NA,NA,NA,NA,NA,2,NA,"2012-05-17",2,"1-9",0.95,"lsd (P=0.05)",0.715,NA,NA,NA,NA,-0.023,-0.031165312,"no","final assessment date 87 DAS",-40959,NA,NA,NA,NA,NA
"mung1112/01",2012,"Gatton","Crystal","RCB",11,4,NA,0.75,3,"2012-02-20",NA,"2012-04-02",NA,NA,"2012-04-02","Amistar Xtra","200 g/L azoxystrobin + 80 g/L cyproconazole",120,10,"2012-04-02",NA,NA,NA,NA,NA,NA,1,NA,"2012-05-17",3,"1-9",0.95,"lsd (P=0.05)",0.773,NA,NA,NA,NA,0.035,0.047425474,"no","final assessment date 87 DAS",-40959,NA,NA,NA,NA,NA
"mung1112/01",2012,"Gatton","Crystal","RCB",11,4,NA,0.75,3,"2012-02-20",NA,"2012-04-02",NA,NA,"2012-04-02","Amistar Xtra","200 g/L azoxystrobin + 80 g/L cyproconazole",120,11,"2012-04-02","2012-04-16",NA,NA,NA,NA,NA,2,NA,"2012-05-17",2,"1-9",0.95,"lsd (P=0.05)",0.707,NA,NA,NA,NA,-0.031,-0.04200542,"no","final assessment date 87 DAS",-40959,NA,NA,NA,NA,NA
"mung1112/01",2012,"Gatton","Crystal","RCB",11,4,NA,0.75,3,"2012-02-20",NA,"2012-04-02",NA,NA,"2012-04-02","Tilt","propiconazole",62.5,12,"2012-04-02",NA,NA,NA,NA,NA,NA,1,NA,"2012-05-17",6.3,"1-9",0.95,"lsd (P=0.05)",0.91,NA,NA,NA,NA,0.172,0.233062331,"no","final assessment date 87 DAS",-40959,NA,NA,NA,NA,NA
"mung1112/01",2012,"Gatton","Crystal","RCB",11,4,NA,0.75,3,"2012-02-20",NA,"2012-04-02",NA,NA,"2012-04-02","Tilt","propiconazole",62.5,13,"2012-04-02","2012-04-16",NA,NA,NA,NA,NA,2,NA,"2012-05-17",3.3,"1-9",0.95,"lsd (P=0.05)",0.925,NA,NA,NA,NA,0.187,0.253387534,"no","final assessment date 87 DAS",-40959,NA,NA,NA,NA,NA
"mung1112/01",2012,"Gatton","Crystal","RCB",11,4,NA,0.75,3,"2012-02-20",NA,"2012-04-02",NA,NA,"2012-04-02","Tilt","propiconazole",125,14,"2012-04-02",NA,NA,NA,NA,NA,NA,1,NA,"2012-05-17",5.3,"1-9",0.95,"lsd (P=0.05)",0.86,NA,NA,NA,NA,0.122,0.165311653,"no","final assessment date 87 DAS",-40959,NA,NA,NA,NA,NA
"mung1112/01",2012,"Gatton","Crystal","RCB",11,4,NA,0.75,3,"2012-02-20",NA,"2012-04-02",NA,NA,"2012-04-02","Tilt","propiconazole",125,15,"2012-04-02","2012-04-16",NA,NA,NA,NA,NA,2,NA,"2012-05-17",2,"1-9",0.95,"lsd (P=0.05)",0.944,NA,NA,NA,NA,0.206,0.279132791,"no","final assessment date 87 DAS",-40959,NA,NA,NA,NA,NA
"mung1112/02",2012,"Kingaroy","Crystal","RCB",12,4,NA,0.75,3,"2012-02-03",NA,"2012-03-12",NA,NA,"2012-03-12","control","control",0,1,NA,NA,NA,NA,NA,NA,NA,0,NA,"2012-04-30",8,"1-9",1.3,"lsd (P=0.05)",0.751,NA,NA,0.246,"lsd (P=0.05)",NA,NA,"no","final assessment date 87 DAS",-40942,NA,NA,NA,NA,NA
"mung1112/02",2012,"Kingaroy","Crystal","RCB",12,4,NA,0.75,3,"2012-02-03",NA,"2012-03-12",NA,NA,"2012-03-12","Folicur","tebuconazole",62.35,2,"2012-03-13",NA,NA,NA,NA,NA,NA,1,NA,"2012-04-30",8,"1-9",1.3,"lsd (P=0.05)",1.09,NA,NA,0.246,"lsd (P=0.05)",0.339,0.451398136,"no","final assessment date 87 DAS",-40942,NA,NA,NA,NA,NA
"mung1112/02",2012,"Kingaroy","Crystal","RCB",12,4,NA,0.75,3,"2012-02-03",NA,"2012-03-12",NA,NA,"2012-03-12","Folicur","tebuconazole",62.35,3,"2012-03-13","2012-03-30",NA,NA,NA,NA,NA,2,NA,"2012-04-30",4.3,"1-9",1.3,"lsd (P=0.05)",1.098,NA,NA,0.246,"lsd (P=0.05)",0.347,0.462050599,"no","final assessment date 87 DAS",-40942,NA,NA,NA,NA,NA
"mung1112/02",2012,"Kingaroy","Crystal","RCB",12,4,NA,0.75,3,"2012-02-03",NA,"2012-03-12",NA,NA,"2012-03-12","Barmac wettable","sulphur",3000,4,"2012-03-13",NA,NA,NA,NA,NA,NA,1,NA,"2012-04-30",8,"1-9",1.3,"lsd (P=0.05)",0.87,NA,NA,0.246,"lsd (P=0.05)",0.119,0.158455393,"no","final assessment date 87 DAS",-40942,NA,NA,NA,NA,NA
"mung1112/02",2012,"Kingaroy","Crystal","RCB",12,4,NA,0.75,3,"2012-02-03",NA,"2012-03-12",NA,NA,"2012-03-12","Barmac wettable","sulphur",3000,5,"2012-03-13","2012-03-30",NA,NA,NA,NA,NA,2,NA,"2012-04-30",4.3,"1-9",1.3,"lsd (P=0.05)",1.251,NA,NA,0.246,"lsd (P=0.05)",0.5,0.665778961,"no","final assessment date 87 DAS",-40942,NA,NA,NA,NA,NA
"mung1112/02",2012,"Kingaroy","Crystal","RCB",12,4,NA,0.75,3,"2012-02-03",NA,"2012-03-12",NA,NA,"2012-03-12","Amistar Xtra","200 g/L azoxystrobin + 80 g/L cyproconazole",40,6,"2012-03-13",NA,NA,NA,NA,NA,NA,1,NA,"2012-04-30",5.7,"1-9",1.3,"lsd (P=0.05)",1.112,NA,NA,0.246,"lsd (P=0.05)",0.361,0.48069241,"no","final assessment date 87 DAS",-40942,NA,NA,NA,NA,NA
"mung1112/02",2012,"Kingaroy","Crystal","RCB",12,4,NA,0.75,3,"2012-02-03",NA,"2012-03-12",NA,NA,"2012-03-12","Amistar Xtra","200 g/L azoxystrobin + 80 g/L cyproconazole",40,7,"2012-03-13","2012-03-30",NA,NA,NA,NA,NA,2,NA,"2012-04-30",1,"1-9",1.3,"lsd (P=0.05)",1.175,NA,NA,0.246,"lsd (P=0.05)",0.424,0.564580559,"no","final assessment date 87 DAS",-40942,NA,NA,NA,NA,NA
"mung1112/02",2012,"Kingaroy","Crystal","RCB",12,4,NA,0.75,3,"2012-02-03",NA,"2012-03-12",NA,NA,"2012-03-12","Amistar Xtra","200 g/L azoxystrobin + 80 g/L cyproconazole",80,8,"2012-03-13",NA,NA,NA,NA,NA,NA,1,NA,"2012-04-30",5,"1-9",1.3,"lsd (P=0.05)",1.265,NA,NA,0.246,"lsd (P=0.05)",0.514,0.684420772,"no","final assessment date 87 DAS",-40942,NA,NA,NA,NA,NA
"mung1112/02",2012,"Kingaroy","Crystal","RCB",12,4,NA,0.75,3,"2012-02-03",NA,"2012-03-12",NA,NA,"2012-03-12","Amistar Xtra","200 g/L azoxystrobin + 80 g/L cyproconazole",80,9,"2012-03-13","2012-03-30",NA,NA,NA,NA,NA,2,NA,"2012-04-30",1,"1-9",1.3,"lsd (P=0.05)",1.166,NA,NA,0.246,"lsd (P=0.05)",0.415,0.552596538,"no","final assessment date 87 DAS",-40942,NA,NA,NA,NA,NA
"mung1112/02",2012,"Kingaroy","Crystal","RCB",12,4,NA,0.75,3,"2012-02-03",NA,"2012-03-12",NA,NA,"2012-03-12","Amistar Xtra","200 g/L azoxystrobin + 80 g/L cyproconazole",120,10,"2012-03-13",NA,NA,NA,NA,NA,NA,1,NA,"2012-04-30",4.4,"1-9",1.3,"lsd (P=0.05)",1.052,NA,NA,0.246,"lsd (P=0.05)",0.301,0.400798935,"no","final assessment date 87 DAS",-40942,NA,NA,NA,NA,NA
"mung1112/02",2012,"Kingaroy","Crystal","RCB",12,4,NA,0.75,3,"2012-02-03",NA,"2012-03-12",NA,NA,"2012-03-12","Amistar Xtra","200 g/L azoxystrobin + 80 g/L cyproconazole",120,11,"2012-03-13","2012-03-30",NA,NA,NA,NA,NA,2,NA,"2012-04-30",1,"1-9",1.3,"lsd (P=0.05)",1.178,NA,NA,0.246,"lsd (P=0.05)",0.427,0.568575233,"no","final assessment date 87 DAS",-40942,NA,NA,NA,NA,NA
"mung1112/02",2012,"Kingaroy","Crystal","RCB",12,4,NA,0.75,3,"2012-02-03",NA,"2012-03-12",NA,NA,"2012-03-12","Tilt","propiconazole",62.5,12,"2012-03-13",NA,NA,NA,NA,NA,NA,1,NA,"2012-04-30",7.7,"1-9",1.3,"lsd (P=0.05)",1.036,NA,NA,0.246,"lsd (P=0.05)",0.285,0.379494008,"no","final assessment date 87 DAS",-40942,NA,NA,NA,NA,NA
"mung1112/02",2012,"Kingaroy","Crystal","RCB",12,4,NA,0.75,3,"2012-02-03",NA,"2012-03-12",NA,NA,"2012-03-12","Tilt","propiconazole",62.5,13,"2012-03-13","2012-03-30",NA,NA,NA,NA,NA,2,NA,"2012-04-30",4.7,"1-9",1.3,"lsd (P=0.05)",1.201,NA,NA,0.246,"lsd (P=0.05)",0.45,0.599201065,"no","final assessment date 87 DAS",-40942,NA,NA,NA,NA,NA
"mung1112/02",2012,"Kingaroy","Crystal","RCB",12,4,NA,0.75,3,"2012-02-03",NA,"2012-03-12",NA,NA,"2012-03-12","Tilt","propiconazole",125,14,"2012-03-13",NA,NA,NA,NA,NA,NA,1,NA,"2012-04-30",7.3,"1-9",1.3,"lsd (P=0.05)",1.057,NA,NA,0.246,"lsd (P=0.05)",0.306,0.407456724,"no","final assessment date 87 DAS",-40942,NA,NA,NA,NA,NA
"mung1112/02",2012,"Kingaroy","Crystal","RCB",12,4,NA,0.75,3,"2012-02-03",NA,"2012-03-12",NA,NA,"2012-03-12","Tilt","propiconazole",125,15,"2012-03-13","2012-03-30",NA,NA,NA,NA,NA,2,NA,"2012-04-30",1.7,"1-9",1.3,"lsd (P=0.05)",1.323,NA,NA,0.246,"lsd (P=0.05)",0.572,0.761651132,"no","final assessment date 87 DAS",-40942,NA,NA,NA,NA,NA
"mung1415/01",2015,"Hermitage","Jade","RCB",12,4,NA,0.75,5,"2015-01-19","2015-01-24",NA,NA,NA,"2015-03-16","control","control",0,1,NA,NA,NA,NA,NA,NA,NA,0,"2015-04-20","2015-04-06",7.8,"1-9",0.447213595,"stdev",2.044947969,NA,0.0398494193468165,0.178471455,"stdev",NA,NA,"Yes",NA,NA,82.6,12.5319591445233,110.6,15.1756383720752,2530.57333333333
"mung1415/01",2015,"Hermitage","Jade","RCB",12,4,NA,0.75,5,"2015-01-19","2015-01-24",NA,NA,NA,"2015-03-16","Folicur","tebuconazole",62.35,2,"2015-03-02","2015-03-17","2015-03-31",NA,NA,NA,NA,3,"2015-04-20","2015-04-06",3.2,"1-9",0.447213595,"stdev",2.262407548,NA,0.0398494193468165,0.140366343,"stdev",NA,NA,"Yes",NA,NA,21.7,6.26099033699941,29.4,7.66811580507233,2530.57333333333
"mung1415/01",2015,"Hermitage","Jade","RCB",12,4,NA,0.75,5,"2015-01-19","2015-01-24",NA,NA,NA,"2015-03-16","Folicur","tebuconazole",62.35,3,"2015-03-17",NA,NA,NA,NA,NA,NA,1,"2015-04-20","2015-04-06",6.6,"1-9",0.547722558,"stdev",2.018320816,NA,0.0398494193468165,0.166564874,"stdev",NA,NA,"Yes",NA,NA,61.8,3.32791225845875,86.8,6.26099033699941,2530.57333333333
"mung1415/01",2015,"Hermitage","Jade","RCB",12,4,NA,0.75,5,"2015-01-19","2015-01-24",NA,NA,NA,"2015-03-16","Folicur","tebuconazole",62.35,4,"2015-03-17","2015-03-31",NA,NA,NA,NA,NA,2,"2015-04-20","2015-04-06",5.4,"1-9",1.140175425,"stdev",2.152443359,NA,0.0398494193468165,0.248045375,"stdev",NA,NA,"Yes",NA,NA,55.4,19.8097198364843,75.6,24.9459415536876,2530.57333333333
"mung1415/01",2015,"Hermitage","Jade","RCB",12,4,NA,0.75,5,"2015-01-19","2015-01-24",NA,NA,NA,"2015-03-16","Folicur","tebuconazole",62.35,5,"2015-03-24",NA,NA,NA,NA,NA,NA,1,"2015-04-20","2015-04-06",6.6,"1-9",0.547722558,"stdev",2.123954192,NA,0.0398494193468165,0.061444702,"stdev",NA,NA,"Yes",NA,NA,79.4,5.30801281083609,105,7,2530.57333333333
"mung1415/01",2015,"Hermitage","Jade","RCB",12,4,NA,0.75,5,"2015-01-19","2015-01-24",NA,NA,NA,"2015-03-16","Folicur","tebuconazole",62.35,6,"2015-03-23","2015-04-07",NA,NA,NA,NA,NA,2,"2015-04-20","2015-04-06",6.4,"1-9",0.547722558,"stdev",2.175522296,NA,0.0398494193468165,0.116393645,"stdev",NA,NA,"Yes",NA,NA,73.7,7.2852590894216,98,8.57321409974112,2530.57333333333
"mung1415/02",2015,"Dalby","Jade","RCB",12,4,NA,0.75,5,"2015-01-06",NA,NA,NA,NA,"2015-03-02","control","control",0,1,NA,NA,NA,NA,NA,NA,NA,0,"2015-03-31",NA,NA,"1-9",NA,NA,0.957,NA,NA,NA,NA,NA,NA,"Yes","trial abandoned",84,NA,NA,NA,NA,NA
"mung1516/03",2016,"Emerald","Jade","RCB",12,4,NA,0.75,4,"2016-02-12","2016-02-18",NA,NA,NA,"2016-03-17","control","control",0,1,NA,NA,NA,NA,NA,NA,NA,0,"2016-05-03","2016-04-23",4.5,"1-9",NA,NA,0.805,"NotSpecified",NA,NA,NA,NA,NA,"No","disease assessments available in file 2016 Mungbean PM summary",81,NA,NA,NA,NA,NA
"mung1516/03",2016,"Emerald","Jade","RCB",12,4,NA,0.75,4,"2016-02-12","2016-02-18",NA,NA,NA,"2016-03-17","Folicur","tebuconazole",62.35,2,"2016-03-17",NA,NA,NA,NA,NA,NA,1,"2016-05-03","2016-04-23",3.5,"1-9",NA,NA,0.87,"NotSpecified",NA,NA,NA,0.065,0.080745342,"No","disease assessments available in file 2016 Mungbean PM summary",81,NA,NA,NA,NA,NA
"mung1516/03",2016,"Emerald","Jade","RCB",12,4,NA,0.75,4,"2016-02-12","2016-02-18",NA,NA,NA,"2016-03-17","Folicur","tebuconazole",62.35,3,"2016-03-17","2016-03-31",NA,NA,NA,NA,NA,2,"2016-05-03","2016-04-23",2.5,"1-9",NA,NA,0.833,"NotSpecified",NA,NA,NA,0.028,0.034782609,"No","disease assessments available in file 2016 Mungbean PM summary",81,NA,NA,NA,NA,NA
"mung1516/03",2016,"Emerald","Jade","RCB",12,4,NA,0.75,4,"2016-02-12","2016-02-18",NA,NA,NA,"2016-03-17","Folicur","tebuconazole",62.35,4,"2016-03-17","2016-03-31",NA,NA,NA,NA,NA,2,"2016-05-03","2016-04-23",2.8,"1-9",NA,NA,0.848,"NotSpecified",NA,NA,NA,0.043,0.053416149,"No","disease assessments available in file 2016 Mungbean PM summary",81,NA,NA,NA,NA,NA
"mung1516/03",2016,"Emerald","Jade","RCB",12,4,NA,0.75,4,"2016-02-12","2016-02-18",NA,NA,NA,"2016-03-17","Folicur","tebuconazole",62.35,5,"2016-03-17",NA,NA,NA,NA,NA,NA,1,"2016-05-03","2016-04-23",3.3,"1-9",NA,NA,0.926,"NotSpecified",NA,NA,NA,0.121,0.150310559,"No","disease assessments available in file 2016 Mungbean PM summary",81,NA,NA,NA,NA,NA
"mung1516/03",2016,"Emerald","Jade","RCB",12,4,NA,0.75,4,"2016-02-12","2016-02-18",NA,NA,NA,"2016-03-17","Folicur","tebuconazole",62.35,6,"2016-03-17","2016-03-31",NA,NA,NA,NA,NA,2,"2016-05-03","2016-04-23",2.8,"1-9",NA,NA,0.805,"NotSpecified",NA,NA,NA,0,0,"No","disease assessments available in file 2016 Mungbean PM summary",81,NA,NA,NA,NA,NA
"mung1516/03",2016,"Emerald","Jade","RCB",12,4,NA,0.75,4,"2016-02-12","2016-02-18",NA,NA,NA,"2016-03-17","Folicur","tebuconazole",62.35,7,"2016-04-05","2016-04-20",NA,NA,NA,NA,NA,2,"2016-05-03","2016-04-23",4.5,"1-9",NA,NA,0.784,"NotSpecified",NA,NA,NA,-0.021,-0.026086957,"No","disease assessments available in file 2016 Mungbean PM summary",81,NA,NA,NA,NA,NA
